x,g_0_2,g_gc,g_0_5
-3.974228523769808,0.6272272515527721,1.160854600290618,9.182148025755804
-3.9690992493744783,0.6286677848444454,1.152343599434548,9.119903039011003
-3.963969974979149,0.630108791224266,1.143903847415127,9.05799279621018
-3.9588407005838198,0.6315501756971031,1.1355349773143466,8.99641609636586
-3.95371142618849,0.6329918436000747,1.1272366230134923,8.935171740567146
-3.9485821517931607,0.6344337006025467,1.119008419193108,8.874258531979713
-3.9434528773978315,0.6358756527061387,1.110850001333016,8.813675275845789
-3.9383236030025017,0.637317606244716,1.1027610057122907,8.753420779484152
-3.9331943286071724,0.6387594678843977,1.0947410694092896,8.69349385229016
-3.928065054211843,0.6402011446235474,1.0867898303016323,8.633893305735729
-3.9229357798165134,0.6416425437927885,1.0789069270662195,8.574617953369337
-3.917806505421184,0.6430835730549842,1.0710919991792038,8.515666610816027
-3.912677231025855,0.6445241404052562,1.0633446869160224,8.457038095777396
-3.907547956630525,0.645964154170965,1.0556646313513711,8.398731228031604
-3.902418682235196,0.6474035230117345,1.0480514743592222,8.340744829433392
-3.897289407839866,0.6488421559194252,1.040504858612806,8.283077723914028
-3.892160133444537,0.6502799622181604,1.0330244275846419,8.225728737481388
-3.8870308590492075,0.6517168515643061,1.0256098255464985,8.16869669821987
-3.881901584653878,0.6531527339464792,1.018260697569429,8.111980436290454
-3.8767723102585485,0.6545875196855454,1.0109766895237378,8.055578783930676
-3.8716430358632192,0.6560211194346244,1.0037574480790177,7.999490575454649
-3.8665137614678895,0.6574534441790815,0.996602620704125,7.943714647253023
-3.86138448707256,0.6588844052365345,0.9895118556671734,7.8882498377930315
-3.8562552126772305,0.6603139142568488,0.9824848020355623,7.833094987618457
-3.851125938281901,0.6617418832221454,0.9755211096759495,7.778248939349658
-3.845996663886572,0.6631682244467888,0.9686204292542673,7.7237105376835435
-3.840867389491242,0.6645928505773981,0.9617824122357179,7.669478629393587
-3.835738115095913,0.6660156745928375,0.9550067108847673,7.615552063329832
-3.8306088407005836,0.6674366098042278,0.9482929782651559,7.561929690418882
-3.825479566305254,0.6688555698549323,0.9416408682398945,7.508610363663884
-3.8203502919099246,0.6702724687205716,0.935050035471251,7.45559293814458
-3.8152210175145953,0.6716872207090078,0.9285201354207766,7.402876271017249
-3.8100917431192656,0.6730997404603616,0.9220508243492864,7.350459221514736
-3.8049624687239363,0.6745099429470002,0.9156417593168693,7.298340650946468
-3.799833194328607,0.6759177434735423,0.9092925981828752,7.246519422698412
-3.7947039199332773,0.677323057676849,0.9030029996059239,7.194994402233096
-3.789574645537948,0.678725801526043,0.8967726230439128,7.1437644570896355
-3.7844453711426187,0.680125891322488,0.8906011287540052,7.092828456883688
-3.779316096747289,0.6815232436998016,0.8844881777926255,7.042185273307468
-3.7741868223519597,0.6829177756238513,0.8784334320154792,6.991833780129778
-3.7690575479566304,0.6843094043927546,0.8724365540775361,6.941772853195959
-3.7639282735613007,0.6856980476368766,0.866497207433027,6.892001370427911
-3.7587989991659714,0.687083623318837,0.8606150563354709,6.8425182118241334
-3.753669724770642,0.6884660497334981,0.8547897658376329,6.793322259459641
-3.7485404503753124,0.6898452455079815,0.8490210017915705,6.744412397486043
-3.743411175979983,0.6912211296016514,0.8433084308485925,6.695787512131497
-3.738281901584654,0.6925936213061238,0.837651720459287,6.6474464917007285
-3.733152627189324,0.6939626402452674,0.8320505388735029,6.599388226575018
-3.7280233527939948,0.6953281063751989,0.8265045551403702,6.551611609212226
-3.7228940783986655,0.6966899399842846,0.8210134391082815,6.504115534146751
-3.7177648040033358,0.6980480616931408,0.8155768614248884,6.4568988979895705
-3.7126355296080065,0.6994023924546348,0.8101944935371328,6.40996059942822
-3.707506255212677,0.7007528535538853,0.8048660076912117,6.3632995392268015
-3.7023769808173475,0.702099366608254,0.7995910769325925,6.316914620225965
-3.697247706422018,0.7034418535673616,0.7943693751060175,6.270804747342947
-3.692118432026689,0.704780236713073,0.7892005768554886,6.224968827571519
-3.686989157631359,0.7061144386595055,0.7840843576242882,6.179405769982036
-3.68185988323603,0.707444382353026,0.779020393654962,6.134114485721412
-3.6767306088407006,0.708769991072251,0.7740083619893234,6.08909388801311
-3.671601334445371,0.7100911884280454,0.7690479404684594,6.044342892157168
